id,balance,sex,education,marriage,age,default
8625,80000,2,1,2,25,1
8626,150000,2,2,2,23,1
8627,10000,1,2,2,23,1
8628,100000,1,2,2,31,1
8629,310000,2,1,1,41,1
8630,80000,1,1,2,31,1
8631,40000,1,1,1,46,2
8632,180000,2,2,1,43,1
8633,100000,1,1,1,60,1
8634,140000,2,1,1,31,1
8635,230000,1,2,2,27,1
8636,20000,1,2,2,24,2
8637,90000,2,3,1,55,1
8638,50000,1,1,2,29,1
8639,50000,2,2,1,39,1
8640,50000,1,2,1,51,1
8641,200000,1,1,2,28,1
8642,20000,1,1,2,23,2
8643,400000,1,1,2,46,1
8644,20000,1,2,2,38,1
8645,40000,1,2,2,36,1
8646,240000,1,1,2,28,1
8647,240000,2,1,1,37,1
8648,80000,2,2,2,38,1
8649,180000,1,1,1,37,1
8650,20000,2,1,2,22,2
8651,20000,1,3,1,44,1
8652,20000,1,2,1,41,1
8653,360000,2,2,2,25,1
8654,130000,2,2,1,31,1
8655,30000,1,1,1,47,2
8656,110000,2,2,1,33,1
8657,30000,1,3,2,46,1
8658,80000,2,1,2,26,2
8659,350000,2,3,1,31,1
8660,50000,2,2,2,24,1
8661,110000,2,1,2,23,1
8662,180000,2,2,2,32,1
8663,440000,2,5,1,32,1
8664,100000,2,1,2,42,1
8665,200000,1,1,2,33,1
8666,140000,2,2,1,39,1
8667,230000,2,1,2,31,2
8668,10000,2,2,2,44,2
8669,280000,2,2,2,35,1
8670,310000,1,2,1,42,2
8671,260000,2,5,1,33,1
8672,270000,1,1,2,29,1
8673,50000,1,1,2,23,1
8674,450000,1,1,1,46,1
8675,190000,1,3,1,54,1
8676,290000,2,1,2,28,1
8677,480000,2,1,1,60,1
8678,360000,1,5,1,34,1
8679,380000,1,1,2,32,1
8680,20000,1,3,2,24,2
8681,50000,1,3,1,52,1
8682,450000,1,1,1,34,1
8683,50000,2,2,2,24,2
8684,380000,1,1,1,34,1
8685,150000,2,3,2,34,1
8686,50000,2,2,2,23,1
8687,150000,2,1,2,33,1
8688,50000,2,3,1,43,1
8689,50000,1,2,2,24,1
8690,230000,2,1,2,26,2
8691,310000,2,1,2,32,1
8692,310000,2,2,1,34,1
8693,50000,2,2,1,50,1
8694,240000,1,2,2,32,1
8695,400000,2,1,2,26,1
8696,90000,2,2,2,47,1
8697,50000,1,3,1,43,1
8698,250000,2,1,2,30,1
8699,200000,1,1,1,44,1
8700,10000,1,3,1,37,1
8701,310000,1,2,1,36,1
8702,340000,2,3,2,46,2
8703,220000,1,2,1,34,1
8704,500000,1,1,2,36,1
8705,80000,2,2,1,41,1
8706,200000,1,1,2,36,1
8707,270000,2,2,1,36,1
8708,100000,2,2,2,29,2
8709,100000,1,2,2,29,2
8710,50000,1,1,2,25,1
8711,260000,2,3,2,33,1
8712,100000,2,2,2,24,1
8713,240000,2,3,2,31,1
8714,50000,2,3,1,28,2
8715,50000,1,2,2,54,1
8716,200000,2,1,2,44,1
8717,150000,1,2,1,36,2
8718,150000,1,2,1,41,1
8719,50000,1,2,1,40,1
8720,100000,1,1,2,27,1
8721,30000,1,1,2,25,1
8722,350000,2,1,2,31,1
8723,50000,1,2,2,50,1
8724,50000,2,2,1,34,1
8725,250000,2,1,2,43,1
8726,300000,2,3,2,24,2
8727,80000,2,2,2,22,1
8728,30000,1,2,1,45,2
8729,370000,2,3,2,29,1
8730,50000,1,2,1,43,1
8731,30000,2,1,1,22,1
8732,200000,2,2,2,26,1
8733,230000,2,3,1,48,1
8734,290000,2,2,2,29,1
8735,100000,2,2,1,39,1
8736,80000,1,1,2,26,1
8737,90000,2,2,2,39,2
8738,90000,1,1,1,37,1
8739,80000,1,2,2,26,1
8740,260000,2,1,2,39,1
8741,210000,1,1,2,34,1
8742,80000,2,2,1,26,2
8743,170000,2,2,2,25,1
8744,240000,2,1,2,38,1
8745,150000,2,1,2,32,1
8746,220000,2,1,2,28,1
8747,80000,1,1,2,27,1
8748,160000,1,1,1,41,1
8749,140000,2,2,1,37,1
8750,130000,2,2,2,25,1
8751,280000,2,1,2,34,1
8752,200000,1,1,2,28,1
8753,50000,1,2,3,36,2
8754,150000,2,2,2,44,1
8755,210000,2,1,1,36,1
8756,190000,1,1,1,39,2
8757,140000,2,1,2,28,1
8758,160000,2,3,1,41,1
8759,180000,2,1,1,39,2
8760,20000,2,1,2,22,1
8761,50000,2,2,1,37,1
8762,150000,2,1,1,34,1
8763,210000,2,3,1,33,1
8764,500000,2,2,2,43,1
8765,70000,2,2,2,22,1
8766,100000,1,1,2,27,2
8767,20000,2,2,2,27,1
8768,20000,1,2,2,23,1
8769,50000,1,2,2,25,2
8770,340000,2,3,2,27,1
8771,130000,1,1,2,29,1
8772,320000,2,2,1,53,1
8773,220000,2,1,1,41,2
8774,50000,1,3,1,24,2
8775,150000,2,1,2,25,1
8776,500000,1,1,2,29,1
8777,220000,2,1,2,29,1
8778,70000,2,1,2,24,1
8779,70000,2,2,2,24,1
8780,360000,2,1,2,26,1
8781,100000,1,1,2,30,1
8782,360000,1,3,2,30,2
8783,210000,2,2,2,29,1
8784,50000,2,2,1,34,1
8785,50000,2,1,2,25,1
8786,400000,2,1,2,30,1
8787,290000,2,1,1,36,1
8788,320000,2,2,1,39,1
8789,20000,2,2,1,24,2
8790,500000,1,1,1,51,1
8791,290000,1,1,1,40,1
8792,50000,1,1,1,38,1
8793,50000,1,1,1,60,1
8794,390000,2,3,1,53,1
8795,90000,2,1,2,27,2
8796,50000,2,3,1,53,1
8797,230000,2,1,2,28,2
8798,70000,1,2,1,37,2
8799,360000,2,2,1,36,1
8800,300000,2,2,2,31,1
8801,50000,1,3,1,51,2
8802,80000,2,3,2,26,2
8803,10000,1,2,1,50,1
8804,10000,1,2,2,28,1
8805,140000,2,2,2,29,1
8806,100000,1,2,1,50,1
8807,30000,1,3,2,42,2
8808,280000,1,1,1,49,1
8809,80000,2,1,2,25,2
8810,30000,1,2,1,59,1
8811,390000,2,1,1,64,2
8812,10000,2,3,1,49,2
8813,70000,1,1,1,49,2
8814,160000,2,2,2,37,1
8815,80000,2,2,1,51,1
8816,30000,1,2,2,24,2
8817,200000,2,2,1,40,1
8818,60000,2,1,2,24,2
8819,220000,2,1,1,36,1
8820,30000,2,1,1,41,1
8821,60000,2,1,2,33,2
8822,30000,2,2,2,23,2
8823,180000,1,1,2,36,1
8824,430000,2,1,1,34,1
8825,190000,1,2,2,28,2
8826,20000,2,3,3,39,1
8827,150000,2,1,1,48,1
8828,140000,1,2,2,61,1
8829,200000,1,1,1,40,1
8830,240000,2,1,2,35,1
8831,50000,1,2,1,33,1
8832,50000,1,2,1,37,2
8833,470000,1,2,2,34,1
8834,90000,1,2,1,37,1
8835,420000,2,1,1,45,1
8836,430000,2,2,1,32,1
8837,150000,2,5,2,27,1
8838,450000,2,1,1,35,1
8839,220000,2,2,1,41,1
8840,150000,1,1,2,35,1
8841,120000,1,1,2,31,1
8842,80000,2,1,1,32,1
8843,230000,2,2,2,32,1
8844,40000,2,3,1,24,1
8845,300000,2,2,1,66,1
8846,360000,2,2,1,51,1
8847,50000,2,1,2,22,2
8848,200000,1,1,2,33,1
8849,170000,1,2,1,38,1
8850,100000,2,3,2,56,1
8851,20000,2,1,2,21,1
8852,20000,1,3,2,24,1
8853,210000,2,2,1,36,1
8854,50000,2,2,2,29,1
8855,50000,1,2,2,42,1
8856,120000,1,2,2,26,2
8857,80000,2,3,1,52,2
8858,190000,1,1,2,29,2
8859,180000,2,1,2,31,2
8860,180000,1,1,2,29,2
8861,110000,2,2,2,26,1
8862,220000,1,1,2,35,1
8863,80000,2,2,2,22,1
8864,200000,1,1,1,40,1
8865,60000,1,1,1,51,2
8866,500000,2,1,1,42,2
8867,300000,1,1,2,33,1
8868,150000,2,1,1,30,2
8869,90000,2,2,2,24,1
8870,240000,1,1,1,44,2
8871,190000,2,2,1,45,1
8872,80000,1,1,2,37,1
8873,500000,2,2,2,37,1
8874,360000,2,1,2,42,1
8875,60000,1,3,2,24,1
8876,140000,2,1,2,25,1
8877,50000,2,2,1,37,1
8878,30000,1,3,1,41,2
8879,150000,2,3,1,28,1
8880,180000,2,2,1,26,1
8881,660000,2,2,2,33,1
8882,210000,1,1,2,28,1
8883,230000,2,5,2,52,1
8884,100000,1,2,1,24,2
8885,50000,1,3,1,43,1
8886,340000,1,2,1,38,1
8887,70000,1,3,0,26,2
8888,220000,2,1,1,43,1
8889,170000,2,2,1,30,2
8890,280000,1,2,2,26,1
8891,370000,2,1,1,39,1
8892,450000,1,1,2,36,2
8893,130000,1,2,2,28,1
8894,400000,2,1,1,32,1
8895,90000,1,1,2,29,1
8896,450000,1,1,1,33,1
8897,130000,2,2,2,33,1
8898,20000,2,1,2,24,1
8899,50000,2,2,1,27,2
8900,200000,2,2,2,29,1
8901,150000,1,1,2,55,1
8902,250000,2,1,2,40,1
8903,270000,1,1,1,47,1
8904,260000,1,1,2,36,1
8905,110000,1,2,1,34,1
8906,50000,1,2,2,25,1
8907,200000,1,2,1,49,1
8908,60000,2,2,2,25,1
8909,200000,1,2,1,46,1
8910,50000,1,3,1,38,1
8911,70000,2,1,2,22,1
8912,50000,2,1,2,24,1
8913,230000,2,3,2,34,1
8914,20000,2,2,1,45,1
8915,330000,1,2,2,28,1
8916,50000,2,3,2,51,2
8917,460000,1,1,1,42,1
8918,30000,2,2,2,27,2
8919,200000,1,3,2,30,1
8920,50000,1,1,2,23,2
8921,50000,1,2,1,38,1
8922,200000,1,2,1,33,1
8923,360000,2,1,2,38,1
8924,230000,1,1,2,43,1
8925,200000,2,2,1,34,1
8926,20000,1,3,1,51,2
8927,200000,1,2,1,41,1
8928,30000,2,1,2,27,1
8929,360000,2,1,1,31,1
8930,10000,1,2,2,29,2
8931,180000,2,2,1,34,1
8932,270000,1,2,2,31,1
8933,240000,2,2,2,42,2
8934,280000,2,2,2,43,1
8935,330000,1,2,1,34,1
8936,200000,2,3,2,46,1
8937,100000,1,3,2,36,1
8938,170000,2,1,2,30,2
8939,210000,2,1,2,29,1
8940,100000,1,2,2,26,1
8941,200000,2,3,1,67,1
8942,230000,1,2,2,30,1
8943,90000,2,3,2,35,1
8944,170000,2,2,1,28,1
8945,100000,2,2,1,42,2
8946,20000,1,3,2,24,1
8947,50000,1,3,1,53,1
8948,180000,2,3,2,40,2
8949,60000,2,2,1,28,2
8950,80000,2,2,1,39,1
8951,350000,1,1,1,30,1
8952,20000,1,3,1,28,1
8953,160000,2,3,1,30,1
8954,150000,1,3,2,29,2
8955,150000,1,3,1,44,1
8956,50000,1,2,2,46,1
8957,500000,1,1,1,45,1
8958,480000,2,2,1,37,1
8959,340000,1,1,2,44,2
8960,180000,2,1,1,47,1
8961,50000,2,3,3,45,1
8962,360000,2,1,2,31,1
8963,350000,1,3,1,31,1
8964,180000,1,2,2,30,1
8965,50000,1,1,1,34,1
8966,70000,2,2,1,31,2
8967,40000,2,3,2,23,2
8968,270000,2,1,1,37,1
8969,70000,2,2,2,23,1
8970,280000,1,1,2,41,1
8971,260000,2,2,1,42,1
8972,20000,2,1,2,23,2
8973,80000,2,1,2,26,2
8974,20000,1,3,1,27,1
8975,290000,1,1,2,37,2
8976,180000,2,2,2,33,1
8977,250000,2,1,1,43,1
8978,230000,1,1,2,30,1
8979,240000,2,2,2,41,1
8980,190000,2,2,1,34,1
8981,200000,1,1,2,29,1
8982,30000,1,2,2,43,1
8983,180000,2,3,2,42,1
8984,210000,2,1,2,33,2
8985,30000,2,2,1,34,2
8986,60000,2,2,2,44,1
8987,200000,1,1,1,29,1
8988,150000,2,1,2,35,2
8989,130000,2,1,1,41,2
8990,210000,2,2,1,34,1
8991,140000,2,2,1,37,1
8992,80000,2,2,1,39,2
8993,240000,2,1,1,36,1
8994,50000,1,3,2,44,1
8995,50000,1,1,2,30,1
8996,160000,1,2,1,49,1
8997,260000,2,1,2,31,1
8998,80000,1,2,2,31,1
8999,100000,2,2,1,46,2
9000,280000,2,2,1,35,1
9001,50000,1,3,2,36,1
9002,260000,2,1,2,31,1
9003,30000,1,2,1,36,2
9004,30000,2,2,1,25,1
9005,130000,1,2,2,33,1
9006,50000,2,3,2,48,1
9007,150000,1,2,1,35,2
9008,200000,2,1,1,58,1
9009,560000,1,2,1,32,1
9010,20000,1,3,2,26,1
9011,270000,1,1,1,41,1
9012,300000,2,1,2,48,2
9013,100000,2,2,1,29,1
9014,20000,1,3,2,43,1
9015,20000,1,3,1,69,1
9016,70000,1,3,1,56,1
9017,60000,2,2,2,31,1
9018,180000,2,2,1,51,1
9019,360000,2,1,2,31,1
9020,200000,1,1,1,34,2
9021,170000,2,2,1,42,1
9022,170000,2,1,1,51,1
9023,60000,2,3,1,51,1
9024,30000,1,2,2,27,2
9025,140000,2,1,1,37,1
9026,20000,1,1,2,25,1
9027,20000,2,1,2,27,1
9028,520000,1,1,2,39,1
9029,30000,2,2,2,22,1
9030,70000,2,1,2,24,1
9031,80000,2,3,1,54,1
9032,50000,1,3,1,36,2
9033,170000,2,1,2,25,1
9034,160000,2,2,2,24,1
9035,360000,2,2,2,30,1
9036,420000,2,2,2,25,1
9037,30000,1,3,2,45,1
9038,60000,1,2,1,36,1
9039,160000,2,2,1,31,1
9040,170000,2,1,1,44,1
9041,20000,1,3,1,52,2
9042,290000,2,1,1,45,1
9043,340000,2,2,2,52,1
9044,60000,1,1,2,31,2
9045,500000,2,1,1,36,1
9046,230000,2,3,2,54,1
9047,30000,2,5,1,53,1
9048,20000,1,1,2,25,1
9049,140000,2,2,2,30,1
9050,500000,1,2,1,31,1
9051,120000,2,1,1,39,1
9052,70000,2,2,2,25,2
9053,280000,2,2,1,50,1
9054,130000,1,2,1,53,1
9055,70000,1,1,2,30,2
9056,340000,2,2,1,42,1
9057,210000,1,1,2,28,1
9058,80000,2,2,2,57,1
9059,120000,2,2,2,43,1
9060,100000,2,1,2,28,1
9061,20000,1,1,2,22,1
9062,220000,2,1,1,46,1
9063,70000,2,1,2,34,2
9064,20000,2,2,1,26,1
9065,100000,2,2,2,32,1
9066,110000,2,2,2,24,1
9067,80000,2,3,2,27,1
9068,30000,2,1,2,29,1
9069,30000,2,2,1,34,1
9070,60000,1,1,2,27,2
9071,50000,2,1,2,27,1
9072,260000,2,2,1,53,1
9073,500000,2,1,2,29,1
9074,110000,2,1,2,35,1
9075,30000,2,3,1,33,1
9076,180000,2,1,2,31,2
9077,170000,2,1,1,35,2
9078,320000,2,1,1,34,2
9079,10000,2,2,1,53,2
9080,50000,1,2,2,26,1
9081,170000,2,1,2,32,2
9082,120000,2,1,1,51,1
9083,30000,2,3,1,47,1
9084,160000,1,2,2,29,1
9085,50000,2,1,2,27,2
9086,30000,2,2,1,44,1
9087,50000,1,2,1,36,1
9088,240000,2,2,1,45,1
9089,50000,1,3,0,50,1
9090,180000,2,1,2,31,2
9091,500000,2,2,2,28,1
9092,240000,2,3,2,50,1
9093,50000,1,2,2,23,1
9094,50000,2,2,1,30,2
9095,220000,1,1,2,38,1
9096,200000,1,2,1,36,2
9097,230000,2,1,1,35,1
9098,20000,1,3,2,56,1
9099,130000,2,1,1,37,2
9100,100000,1,2,1,50,1
9101,20000,1,2,2,39,2
9102,50000,2,2,2,26,1
9103,140000,1,3,1,45,2
9104,90000,1,2,2,32,1
9105,290000,2,1,1,39,1
9106,180000,2,2,2,34,2
9107,200000,2,3,1,57,2
9108,110000,1,1,1,32,2
9109,50000,1,3,2,28,1
9110,290000,2,2,1,48,1
9111,380000,1,1,1,46,2
9112,480000,1,2,1,39,1
9113,30000,2,2,2,22,1
9114,380000,1,1,1,50,1
9115,340000,2,1,1,42,1
9116,30000,2,2,2,22,1
9117,200000,1,3,1,29,1
9118,360000,2,1,2,30,1
9119,160000,1,1,1,49,2
9120,50000,1,2,2,40,1
9121,200000,1,2,2,32,1
9122,60000,1,2,2,30,1
9123,80000,2,3,1,53,1
9124,100000,2,2,1,38,2
9125,330000,1,1,1,37,2
9126,500000,2,1,2,44,1
9127,180000,2,2,1,32,1
9128,200000,2,2,1,44,1
9129,420000,2,1,1,39,1
9130,110000,2,2,2,23,1
9131,50000,2,2,1,24,2
9132,130000,2,3,1,46,2
9133,250000,1,2,1,36,1
9134,50000,2,2,2,26,1
9135,260000,1,2,1,43,1
9136,240000,1,2,1,54,1
9137,300000,2,1,2,28,1
9138,200000,2,1,1,35,1
9139,600000,2,3,1,46,1
9140,130000,2,2,2,29,1
9141,150000,2,1,2,28,1
9142,200000,1,1,2,30,1
9143,80000,2,2,1,34,2
9144,60000,2,2,1,34,1
9145,360000,1,2,1,31,1
9146,110000,2,4,1,37,1
9147,70000,2,3,1,35,2
9148,50000,1,1,2,27,2
9149,10000,2,2,2,46,2
9150,120000,1,1,1,51,1
9151,220000,1,2,1,41,1
9152,440000,1,1,2,33,2
9153,50000,1,2,1,49,1
9154,210000,1,2,2,32,1
9155,490000,2,2,2,34,1
9156,160000,1,1,2,30,1
9157,180000,2,2,1,39,1
9158,330000,2,2,1,45,1
9159,20000,1,2,2,34,1
9160,120000,2,2,2,37,1
9161,360000,2,1,2,30,1
9162,440000,2,5,2,29,1
9163,70000,2,2,2,34,1
9164,230000,2,1,1,44,1
9165,30000,1,2,2,28,2
9166,260000,1,2,1,34,1
9167,30000,1,2,2,25,2
9168,20000,2,3,3,56,2
9169,70000,2,3,2,55,1
9170,90000,1,3,1,31,1
9171,70000,2,2,2,30,2
9172,30000,2,2,2,22,1
9173,270000,1,2,1,51,1
9174,30000,1,2,1,35,1
9175,410000,2,1,1,46,2
9176,240000,1,2,2,30,1
9177,30000,2,2,2,31,1
9178,110000,1,2,1,32,1
9179,20000,1,2,2,24,1
9180,500000,1,3,1,55,1
9181,240000,2,2,2,32,1
9182,140000,2,2,2,25,1
9183,50000,1,1,2,24,1
9184,130000,1,1,2,27,1
9185,50000,2,3,1,51,2
9186,260000,2,1,2,25,1
9187,100000,1,2,1,35,1
9188,30000,2,3,1,47,2
9189,60000,1,1,2,26,1
9190,20000,2,3,1,35,2
9191,60000,2,2,1,24,2
9192,350000,2,2,3,44,1
9193,130000,2,2,1,41,2
9194,390000,2,2,2,26,1
9195,460000,1,1,1,39,2
9196,30000,1,3,2,31,2
9197,170000,2,2,1,35,2
9198,20000,1,2,2,27,2
9199,260000,1,2,1,31,1
9200,190000,2,1,2,32,1
9201,480000,1,1,1,37,1
9202,60000,1,2,2,33,1
9203,260000,2,1,1,38,1
9204,50000,2,3,2,50,1
9205,160000,2,1,2,25,1
9206,280000,2,1,2,29,1
9207,290000,2,3,1,29,1
9208,240000,2,3,1,36,1
9209,20000,2,2,1,41,1
9210,230000,2,3,1,40,1
9211,120000,2,2,1,31,2
9212,400000,1,1,2,28,1
9213,80000,1,2,1,34,1
9214,200000,2,1,1,37,1
9215,20000,1,2,1,48,2
9216,100000,1,2,2,26,2
9217,150000,1,2,3,25,2
9218,180000,2,2,2,23,2
9219,500000,2,2,1,47,2
9220,360000,2,2,2,46,1
9221,320000,1,1,2,38,1
9222,220000,1,1,1,42,2
9223,50000,2,1,2,36,2
9224,310000,1,1,1,47,1
9225,50000,1,2,2,50,1
9226,160000,2,2,2,23,1
9227,280000,2,2,1,40,1
9228,20000,1,3,2,44,2
9229,60000,1,1,2,24,2
9230,390000,1,2,1,37,1
9231,50000,1,2,2,25,1
9232,450000,1,1,2,31,1
9233,180000,1,2,2,26,1
9234,140000,1,3,2,30,1
9235,40000,2,2,2,33,1
9236,80000,1,2,2,26,1
9237,240000,2,3,2,35,1
9238,80000,1,2,2,33,1
9239,360000,2,3,1,45,1
9240,300000,2,2,1,31,1
9241,390000,2,1,2,29,1
9242,320000,1,1,1,37,2
9243,220000,2,1,1,26,1
9244,340000,2,1,2,29,1
9245,90000,2,2,1,32,1
9246,130000,2,2,2,33,1
9247,160000,1,2,1,37,2
9248,280000,1,1,1,38,2
9249,310000,2,2,2,38,1
9250,130000,1,2,2,29,1
9251,180000,2,2,1,30,1
9252,30000,1,2,1,39,1
9253,170000,2,2,2,34,2
9254,240000,1,1,1,29,1
9255,70000,1,1,2,31,1
9256,110000,2,1,2,28,2
9257,20000,2,3,1,23,2
9258,210000,2,1,2,30,1
9259,20000,2,2,2,21,1
9260,360000,2,2,1,43,1
9261,80000,1,3,1,59,1
9262,170000,2,1,2,34,1
9263,70000,2,2,2,30,1
9264,110000,1,2,1,30,1
9265,10000,2,1,2,27,1
9266,60000,2,1,2,23,1
9267,220000,1,1,1,39,1
9268,50000,1,1,2,33,1
9269,50000,2,2,2,22,1
9270,70000,2,2,2,26,1
9271,180000,1,2,2,26,1
9272,60000,1,1,2,31,2
9273,100000,2,2,1,40,2
9274,500000,1,2,2,28,1
9275,50000,1,2,2,38,1
9276,340000,2,2,2,27,1
9277,450000,1,1,2,31,1
9278,160000,1,1,2,31,1
9279,180000,1,2,1,33,1
9280,50000,1,2,1,25,2
9281,500000,1,2,1,38,1
9282,80000,2,2,2,23,1
9283,280000,1,3,1,49,1
9284,240000,2,5,1,41,1
9285,20000,2,1,2,24,1
9286,50000,1,2,2,27,1
9287,100000,2,1,1,42,2
9288,80000,2,2,2,34,2
9289,150000,2,1,2,40,2
9290,220000,1,2,2,30,2
9291,270000,2,2,2,34,1
9292,230000,2,3,2,25,1
9293,140000,2,2,1,30,2
9294,180000,1,2,2,40,1
9295,140000,2,2,2,27,1
9296,30000,1,2,2,35,2
9297,80000,1,2,1,36,1
9298,140000,1,2,2,30,1
9299,20000,1,3,2,38,1
9300,360000,1,1,1,37,1
9301,130000,2,1,2,28,2
9302,70000,2,1,1,36,2
9303,300000,1,1,2,41,1
9304,500000,1,2,2,32,1
9305,20000,1,2,2,30,1
9306,140000,1,2,1,45,2
9307,400000,2,2,2,27,1
9308,30000,2,2,2,28,2
9309,50000,1,1,1,33,1
9310,380000,1,2,1,38,1
9311,360000,2,2,2,27,2
9312,620000,2,1,2,52,1
9313,200000,1,3,1,69,1
9314,20000,2,2,1,25,2
9315,170000,2,1,2,29,2
9316,250000,2,1,2,26,1
9317,120000,2,2,2,25,2
9318,150000,1,3,1,46,1
9319,200000,2,3,1,41,1
9320,200000,1,1,1,39,1
9321,180000,2,1,1,44,1
9322,500000,2,1,2,34,1
9323,20000,2,2,2,24,1
9324,500000,1,2,1,39,2
9325,80000,2,1,1,47,1
9326,80000,2,3,2,23,1
9327,360000,1,1,2,30,1
9328,230000,2,1,2,28,1
9329,70000,1,2,2,32,2
9330,20000,1,2,2,25,1
9331,250000,2,2,1,37,1
9332,400000,1,2,2,33,1
9333,420000,2,1,1,30,1
9334,320000,1,2,2,37,1
9335,30000,1,1,2,25,2
9336,470000,1,1,2,30,1
9337,70000,1,1,2,31,2
9338,70000,2,2,2,23,2
9339,30000,2,1,2,25,1
9340,30000,2,2,1,22,2
9341,30000,2,2,1,45,2
9342,70000,1,2,2,35,1
9343,20000,2,3,2,50,1
9344,210000,1,2,2,31,2
9345,170000,2,1,1,36,1
9346,300000,1,2,2,31,1
9347,10000,2,2,2,24,2
9348,50000,2,1,2,24,1
9349,200000,2,2,1,30,1
9350,220000,2,1,2,36,1
9351,400000,2,2,1,34,1
9352,260000,2,1,2,30,1
9353,10000,2,2,1,37,1
9354,140000,1,1,2,28,1
9355,50000,1,3,2,43,1
9356,330000,2,2,1,42,1
9357,130000,2,1,2,29,2
9358,360000,2,1,2,33,1
9359,450000,1,1,2,28,1
9360,500000,1,1,2,36,1
9361,240000,1,2,1,33,1
9362,60000,2,2,2,29,1
9363,340000,1,2,1,42,1
9364,500000,2,2,1,53,1
9365,270000,2,2,1,33,2
9366,50000,1,2,2,33,1
9367,20000,1,3,2,29,1
9368,130000,2,1,1,36,1
9369,200000,2,1,1,55,2
9370,360000,2,2,2,25,1
9371,90000,2,2,1,55,2
9372,200000,2,1,1,50,1
9373,80000,2,1,1,43,1
9374,30000,2,3,1,45,1
9375,50000,1,2,2,28,1
9376,50000,1,2,2,33,2
9377,450000,2,1,1,69,2
9378,130000,2,2,1,37,2
9379,350000,1,1,2,33,1
9380,20000,1,3,2,22,2
9381,170000,1,2,2,27,1
9382,240000,2,2,1,38,1
9383,130000,1,1,2,30,1
9384,360000,2,1,1,28,1
9385,10000,1,2,2,26,1
9386,10000,2,3,1,42,2
9387,200000,2,3,2,70,1
9388,150000,2,2,1,35,1
9389,50000,1,5,2,33,1
9390,40000,1,2,2,26,1
9391,400000,1,1,2,42,1
9392,80000,1,2,2,25,2
9393,50000,1,2,2,28,1
9394,170000,1,2,2,42,1
9395,190000,1,3,2,34,1
9396,20000,1,2,1,62,2
9397,30000,2,1,2,23,1
9398,20000,1,1,2,29,1
9399,390000,2,2,2,48,1
9400,100000,2,3,2,66,2
9401,50000,1,2,1,34,2
9402,120000,2,3,1,54,1
9403,80000,2,1,2,24,1
9404,340000,2,2,2,39,1
9405,110000,2,2,2,23,1
9406,90000,2,2,1,42,1
9407,10000,1,2,2,26,2
9408,160000,1,2,2,28,1
9409,170000,1,1,2,34,1
9410,440000,2,2,1,28,1
9411,310000,1,1,2,32,1
9412,110000,1,2,1,55,1
9413,50000,1,3,2,23,1
9414,100000,2,1,1,39,2
9415,350000,2,1,2,29,1
9416,310000,2,2,2,27,1
9417,120000,2,2,1,40,1
9418,50000,2,3,1,25,1
9419,300000,1,1,2,32,1
9420,130000,2,2,2,29,1
9421,260000,1,1,2,30,1
9422,490000,1,1,2,35,1
9423,500000,1,1,1,43,1
9424,30000,2,1,2,25,1
9425,60000,2,1,2,31,2
9426,140000,2,2,1,45,1
9427,180000,2,1,2,30,1
9428,20000,1,1,2,23,1
9429,50000,2,2,1,29,2
9430,400000,2,2,2,30,1
9431,20000,1,3,2,24,1
9432,430000,2,2,1,43,1
9433,400000,2,1,1,32,1
9434,200000,2,2,2,36,2
9435,10000,2,2,2,22,1
9436,80000,1,3,2,43,1
9437,140000,2,1,2,28,1
9438,20000,2,2,2,28,2
9439,340000,2,2,1,33,1
9440,230000,2,2,1,44,2
9441,120000,2,2,1,37,1
9442,210000,2,1,1,34,1
9443,80000,2,1,2,25,1
9444,150000,1,1,2,31,1
9445,130000,2,2,1,53,1
9446,20000,1,1,2,35,2
9447,200000,2,2,1,29,1
9448,200000,1,1,2,29,1
9449,80000,2,1,2,22,1
9450,80000,1,2,2,30,2
9451,500000,1,1,1,44,1
9452,50000,1,2,1,43,2
9453,200000,2,1,1,44,1
9454,80000,1,2,1,45,1
9455,50000,1,2,2,26,1
9456,130000,1,2,2,37,1
9457,310000,2,1,1,35,1
9458,190000,1,2,1,37,2
9459,100000,1,2,2,29,2
9460,230000,2,1,1,38,1
9461,70000,2,2,2,25,2
9462,500000,2,1,1,30,1
9463,50000,1,2,1,36,2
9464,120000,1,2,2,35,1
9465,80000,2,2,1,39,1
9466,50000,2,2,1,34,1
9467,350000,1,2,2,51,1
9468,60000,2,2,2,29,1
9469,200000,2,1,1,47,2
9470,50000,2,2,2,23,1
9471,90000,2,2,1,43,1
9472,360000,1,2,2,31,1
9473,440000,2,2,2,25,2
9474,170000,2,2,1,52,1
9475,190000,2,2,1,33,1
9476,290000,1,1,2,29,2
9477,210000,1,1,2,37,1
9478,20000,1,1,2,24,2
9479,400000,2,1,1,35,1
9480,360000,2,1,1,32,2
9481,250000,1,1,1,53,2
9482,30000,1,2,1,30,1
9483,280000,2,1,1,47,1
9484,70000,2,3,1,59,2
9485,70000,1,1,2,26,1
9486,20000,1,2,2,47,1
9487,350000,1,1,2,32,1
9488,200000,2,1,2,37,1
9489,90000,1,3,2,25,2
9490,100000,2,1,1,52,1
9491,50000,2,2,1,22,1
9492,280000,2,3,1,51,1
9493,50000,1,3,1,38,2
9494,120000,2,2,2,29,2
9495,100000,1,3,2,25,2
9496,130000,1,2,2,29,1
9497,200000,2,1,2,30,1
